Station_No,date,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity,hour,day_of_week,hour_sin,hour_cos,PM2.5_lag1,PM2.5_roll3
2,2021-04-01 22:00:00,0.3062443989696538,0.3302521463091946,0.2443005260297715,0.5097500437714914,0.0305548492084179,0.6034199276597102,0.7162669308261242,0.4924975458666245,22,3,0.2499999999999997,0.9330127018922192,0.3308318358822823,0.3308318358822822
5,2021-04-01 22:00:00,0.2572013784680664,0.3172091895034193,0.4794178496772062,0.1810069722772576,0.1313605442104578,0.4182834593043602,0.4585014160944984,0.7336023830498704,22,3,0.2499999999999997,0.9330127018922192,0.3023276959584619,0.3297771311903579
1,2021-04-01 22:00:00,0.6995373530384916,0.7318366655797458,0.7409591810954066,0.2891150803853658,0.0808645552340262,0.4180973018517743,0.74304021046857,0.4304232979586722,22,3,0.2499999999999997,0.9330127018922192,0.7309897677634469,0.7309897677634472
4,2021-04-01 22:00:00,0.2394140485962048,0.2694231877621636,0.4895314584683891,0.2129795117593322,0.1443271561497331,0.2596292557663203,0.0079821474565242,0.0,22,3,0.2499999999999997,0.9330127018922192,0.2703122561623102,0.2703122561623102
6,2021-04-01 22:00:00,0.3346688491000804,0.377280717784019,0.425911393240018,0.2667916937642735,0.2057142857142857,0.3867148963379934,0.4569564843287197,0.7242432977803402,22,3,0.2499999999999997,0.9330127018922192,0.3619445959429871,0.3995372896465815
1,2021-04-01 23:00:00,0.7009122748924329,0.7326835633960446,0.738865007074594,0.2891150803853658,0.0813313293438219,0.418048865910076,0.7411690198205769,0.4315348799951299,23,3,0.3705904774487392,0.982962913144534,0.7318366655797458,0.7318366655797458
5,2021-04-01 23:00:00,0.2855397058661849,0.3504273504432819,0.4758507524360204,0.1488664377864154,0.1334013605369884,0.3525156197408916,0.4464852803100996,0.7375612568463535,23,3,0.3705904774487392,0.982962913144534,0.3172091895034193,0.3233214119683877
4,2021-04-01 23:00:00,0.2382203139708986,0.268534119362017,0.4908071188337163,0.2119351676617746,0.1445845889194844,0.2574176110600758,0.0079821474565242,0.0,23,3,0.3705904774487392,0.982962913144534,0.2694231877621636,0.2694231877621635
6,2021-04-01 23:00:00,0.3179916614349979,0.3762199187295972,0.424199186634028,0.2144013067348266,0.2090476190548483,0.3301545544067907,0.442451291982225,0.7410781204958201,23,3,0.3705904774487392,0.982962913144534,0.377280717784019,0.3718150774855345
2,2021-04-01 23:00:00,0.3058671477252682,0.329672456736107,0.2417012600378929,0.5128969452500379,0.0283723599792452,0.6034199276597102,0.7233736326700881,0.4850281289697972,23,3,0.3705904774487392,0.982962913144534,0.3302521463091946,0.3302521463091946
