date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
2021-03-03 22:00:00,4,82.08666667,37.88,32.9784,631.255,46.2972,362.87,29.14,66.24666667
2021-03-03 23:00:00,4,83.965,38.76666667,30.26291667,594.201,44.25836667,340.6,29.15666667,66.91333333
2021-03-04 00:00:00,4,93.455,42.80666667,29.57586667,550.462,43.63103333,335.7966667,29.095,67.41
2021-03-04 01:00:00,4,75.63,34.81833333,30.00118333,530.598,45.04253333,314.8366667,29.08,67.24666667
2021-03-04 02:00:00,4,51.565,23.895,28.8561,527.16,43.7565,314.4,29.105,66.865
2021-03-04 03:00:00,4,40.35333333,18.9,30.06661667,531.744,45.0739,315.2733333,29.05666667,66.92833333
2021-03-04 04:00:00,4,44.09,20.52666667,29.60858333,568.798,44.00743333,314.4,29.0,67.14666667
2021-03-04 05:00:00,4,43.67166667,20.23166667,30.0339,612.537,44.63476667,324.0066667,28.95333333,67.25166667
2021-03-04 06:00:00,4,54.11333333,23.235,29.41228333,737.26,43.91333333,344.9666667,28.90833333,67.08666667
2021-03-04 07:00:00,4,73.58,28.145,35.69388333,1033.501,46.9559,383.83,28.86,67.68
2021-03-04 08:00:00,4,78.60833333,28.44333333,53.13186667,928.833,54.42116667,338.4166667,28.61166667,67.93333333
2021-03-04 09:00:00,4,78.155,25.66333333,49.23858333,855.68,48.4615,320.0766667,29.645,62.70333333
2021-03-04 10:00:00,4,33.92666667,16.01,19.53185,1192.986,20.63926667,319.64,28.34,58.715
2021-03-04 11:00:00,4,26.20851064,12.81489362,33.9557234,1024.328936,33.91604255,314.4,27.82340426,58.61489362
2021-03-04 12:00:00,4,33.63728814,16.04067797,32.8719322,1061.312542,32.34488136,316.620339,27.74237288,57.7
2021-03-04 13:00:00,4,44.67833333,21.34166667,34.84325,913.744,34.94246667,313.9633333,27.75333333,56.71
2021-03-04 14:00:00,4,46.97833333,22.44166667,38.54023333,1046.489,37.38906667,313.5266667,27.85,56.70166667
2021-03-04 15:00:00,4,43.04833333,20.63833333,42.69525,979.257,41.15306667,299.1166667,27.8,57.70666667
2021-03-04 16:00:00,4,42.11333333,20.02,35.7266,781.954,36.85583333,289.0733333,27.77833333,56.35333333
2021-03-04 17:00:00,4,36.205,16.975,37.59145,669.264,41.1217,288.2,27.71,55.91166667
2021-03-04 18:00:00,4,31.025,14.08833333,39.71803333,666.208,47.45776667,320.5133333,28.95,57.615
